"Year","Region_name","All_motor_vehicles",
"2016","Yorkshire and the Humber","11884"
"2011","North West","20059"
"2019","Wales","102312"
"2007","South West","7174"
"2006","North West","11568"
"2018","London","21137"
"2018","East Midlands","7462"
"2011","London","13902"
"2019","East Midlands","182"
"2019","South East","5583"
"2017","North West","9125"
"2013","North East","17175"
"2003","Wales","3216"
"2020","East of England","5342"
"2002","North East","10845"
"2000","Wales","42414"
"2003","North East","11742"
"2002","North West","11413"
"2012","West Midlands","16702"
"2009","Scotland","4821"
"2000","South West","2005"
"2013","South East","15492"
"2016","London","17966"
"2009","London","21521"
"2018","South West","399"
"2021","North West","13688"
"2007","West Midlands","2343"
"2012","East Midlands","14721"
"2020","Wales","9105"
"2007","West Midlands","14311"
"2015","London","40719"
"2010","South East","21239"
"2011","East Midlands","15270"
"2011","North East","32229"
"2008","West Midlands","806"
"2017","East Midlands","34982"
"2015","South East","3548"
"2012","South West","54553"
"2009","Yorkshire and the Humber","19590"
"2016","London","27778"
"2004","East Midlands","17867"
"2011","West Midlands","21048"
"2015","North West","27889"
"2014","West Midlands","1376"
"2018","East of England","798"
"2000","North West","15417"
"2000","Yorkshire and the Humber","6098"
"2002","Scotland","2218"
"2007","South East","19965"
"2017","South West","4589"
"2010","West Midlands","130233"
"2011","West Midlands","1077"
"2013","South East","1165"
"2000","South East","46661"
"2014","North West","11261"
"2016","South East","89961"
"2020","East of England","8490"
"2006","North East","30398"
"2012","North West","33367"
"2014","Yorkshire and the Humber","85379"
"2009","Scotland","1013"
"2010","London","15725"
"2001","South East","12127"
"2020","South West","420"
"2007","South East","6424"
"2003","North East","23494"
"2016","London","24064"
"2008","East Midlands","3247"
"2015","North West","8099"
"2003","East of England","6900"
"2007","London","15541"
"2019","South East","10005"
"2003","South East","10151"
"2019","East Midlands","579"
"2011","North West","17814"
"2012","London","17611"
"2008","East of England","8614"
"2000","Yorkshire and the Humber","14628"
"2007","East Midlands","10434"
"2016","London","23685"
"2016","South East","18171"
"2019","Scotland","16571"
"2014","West Midlands","4661"
"2011","North West","54056"
"2005","North West","451"
"2003","London","29618"
"2018","South West","680"
"2002","North West","44739"
"2004","East of England","14852"
"2001","South West","671"
"2003","Wales","2582"
"2013","North West","12041"
"2012","East of England","32572"
"2001","East of England","43346"
"2015","South East","15273"
"2020","West Midlands","12889"
"2019","East of England","68547"
"2003","West Midlands","99639"
"2011","North West","11392"
"2018","East of England","35252"
"2003","South East","10710"
"2003","Wales","4668"
"2016","South East","6280"
"2019","Yorkshire and the Humber","2381"
"2002","London","47890"
"2013","South West","19926"
"2020","Yorkshire and the Humber","16303"
"2017","East Midlands","21701"
"2001","North East","9558"
"2009","East of England","29677"
"2013","South East","32787"
"2006","South East","22524"
"2009","South East","2659"
"2014","South West","82872"
"2018","Yorkshire and the Humber","5391"
"2013","South East","23874"
"2015","East Midlands","43198"
"2008","Yorkshire and the Humber","7753"
"2008","North East","263"
"2003","East of England","972"
"2011","North West","44823"
"2015","East of England","15938"
"2015","Scotland","7650"
"2017","Yorkshire and the Humber","20911"
"2002","Wales","19004"
"2004","Scotland","21143"
"2014","West Midlands","8581"
"2014","South East","498"
"2020","Scotland","6299"
"2014","South West","7919"
"2006","Yorkshire and the Humber","10668"
"2018","East of England","9778"
"2010","Wales","6723"
"2000","West Midlands","2322"
"2008","South West","441"
"2014","Wales","12428"
"2008","West Midlands","1724"
"2016","East Midlands","6038"
"2009","West Midlands","10365"
"2012","South West","3143"
"2017","West Midlands","12170"
"2011","East Midlands","12326"
"2016","Scotland","16606"
"2002","North West","19819"
"2000","East of England","21822"
"2014","South West","18420"
"2005","Wales","2207"
"2017","West Midlands","61"
"2004","West Midlands","36314"
"2016","North West","16614"
"2010","Yorkshire and the Humber","9067"
"2010","East of England","41579"
"2000","South West","12437"
"2008","West Midlands","14338"
"2009","South West","17840"
"2016","North West","127806"
"2002","South West","9609"
"2017","London","36388"
"2014","Yorkshire and the Humber","11150"
"2002","Yorkshire and the Humber","6364"
"2009","North West","11145"
"2017","South West","138"
"2005","South East","97338"
"2020","London","8595"
"2013","North West","7043"
"2019","South West","2722"
"2006","Scotland","10608"
"2012","Wales","3624"
"2004","North West","35658"
"2015","Scotland","16284"
"2004","East of England","14720"
"2003","East Midlands","21502"
"2012","North West","11289"
"2019","North West","1502"
"2015","London","9218"
"2016","South West","2076"
"2012","Wales","8023"
"2008","South East","9325"
"2012","Yorkshire and the Humber","4516"
"2005","South West","8619"
"2011","Yorkshire and the Humber","2271"
"2006","North West","16001"
"2018","London","15351"
"2000","North West","33573"
"2021","South West","7416"
"2008","South East","7893"
"2007","West Midlands","3917"
"2019","East Midlands","25899"
"2010","Wales","8991"
"2019","Yorkshire and the Humber","6336"
"2018","South East","11351"
"2014","North West","12576"
"2018","South West","23633"
"2000","Yorkshire and the Humber","30250"
"2005","North West","29348"
"2001","South East","30848"
"2015","East Midlands","4328"
"2020","South East","11639"
"2009","East of England","40"
"2019","North West","6539"
"2017","South West","4496"
"2013","North West","109482"
"2005","Yorkshire and the Humber","11709"
"2003","Scotland","19305"
"2019","West Midlands","4373"
"2007","East Midlands","14797"
"2007","West Midlands","86178"
"2003","East of England","22825"
"2021","Wales","143"
"2011","Yorkshire and the Humber","10948"
"2011","Yorkshire and the Humber","21505"
"2008","West Midlands","2095"
"2002","South East","379"
"2015","London","131758"
"2020","South East","16271"
"2019","South West","434"
"2000","East of England","34670"
"2019","West Midlands","1099"
"2018","East of England","36527"
"2016","London","15506"
"2016","South East","598"
"2009","North West","1180"
"2005","London","1215"
"2011","South East","1367"
"2017","South East","23156"
"2002","South East","6284"
"2005","East Midlands","52125"
"2015","Wales","1123"
"2010","East Midlands","17625"
"2015","South East","8978"
"2013","Yorkshire and the Humber","16352"
"2009","North West","8378"
"2009","West Midlands","7154"
"2007","Scotland","2784"
"2005","Yorkshire and the Humber","1576"
"2009","North West","15044"
"2005","North West","13012"
"2020","Yorkshire and the Humber","6986"
"2020","Yorkshire and the Humber","16806"
"2021","North West","368"
"2010","South East","9063"
"2020","Scotland","17436"
"2018","South East","10841"
"2017","Yorkshire and the Humber","8374"
"2015","Scotland","10513"
"2014","London","24439"
"2012","South East","10251"
"2006","Yorkshire and the Humber","64925"
"2015","South East","132762"
"2017","East of England","1635"
"2002","North East","12944"
"2006","South East","121044"
"2013","West Midlands","15839"
"2007","Scotland","2165"
"2011","North West","28720"
"2009","East Midlands","106631"
"2021","North West","8118"
"2000","North West","16323"
"2003","West Midlands","5790"
"2016","West Midlands","2276"
"2019","East Midlands","121"
"2010","Yorkshire and the Humber","8961"
"2006","Wales","2791"
"2007","South West","10606"
"2004","East of England","7585"
"2001","Scotland","1733"
"2001","South West","21811"
"2009","South East","1378"
"2020","South West","15764"
"2014","East Midlands","642"
"2005","London","67497"
"2005","London","24598"
"2014","Wales","2295"
"2003","West Midlands","28525"
"2016","Scotland","16452"
"2014","North West","25106"
"2021","Scotland","5252"
"2019","Scotland","2489"
"2009","South West","23440"
"2012","West Midlands","287"
"2011","South East","24364"
"2016","East of England","13971"
"2016","North West","17267"
"2009","London","644"
"2002","Scotland","2694"
"2007","North West","24134"
"2019","Yorkshire and the Humber","81"
"2012","East Midlands","57765"
"2002","Yorkshire and the Humber","200"
"2018","Scotland","2096"
"2015","Yorkshire and the Humber","11232"
"2011","East of England","2333"
"2019","West Midlands","2418"
"2006","West Midlands","17584"
"2011","North West","2441"
"2011","West Midlands","129144"
"2000","North West","34490"
"2012","North West","15227"
"2010","London","12947"
"2012","South East","20166"
"2020","South West","4059"
"2005","North West","12103"
"2001","London","20083"
"2000","South East","58041"
"2005","North West","8039"
"2007","East Midlands","14348"
"2013","South East","6780"
"2012","East of England","95"
"2010","London","9830"
"2003","East of England","12989"
"2009","Yorkshire and the Humber","145"
"2019","Scotland","936"
"2012","West Midlands","21359"
"2016","South West","15614"
"2001","London","4517"
"2014","West Midlands","811"
"2018","North West","20228"
"2003","London","11559"
"2013","Wales","6004"
"2021","North West","19616"
"2018","North West","21576"
"2012","Scotland","19523"
"2021","South East","12737"
"2005","East of England","123032"
"2014","East of England","21369"
"2009","Yorkshire and the Humber","237"
"2015","Yorkshire and the Humber","33163"
"2001","South East","22351"
"2007","Scotland","58219"
"2009","South East","1068"
"2012","London","15719"
"2010","Wales","1886"
"2012","East of England","7518"
"2014","North West","7593"
"2008","West Midlands","8154"
"2002","North East","34227"
"2001","North East","29423"
"2017","South West","20315"
"2005","North East","5383"
"2020","East Midlands","9298"
"2019","London","6925"
"2007","West Midlands","30759"
"2019","East Midlands","700"
"2008","East Midlands","1449"
"2019","East of England","5808"
"2013","Scotland","8257"
"2013","South East","22105"
"2019","Wales","2239"
"2015","West Midlands","25994"
"2021","West Midlands","1302"
"2009","Scotland","915"
"2019","South West","452"
"2018","South East","2849"
"2009","South East","312"
"2003","East of England","1281"
"2021","Scotland","8333"
"2017","Scotland","10740"
"2020","South West","11302"
"2004","Yorkshire and the Humber","21255"
"2017","North West","11901"
"2010","North West","15209"
"2018","Scotland","1680"
"2009","South East","4190"
"2000","East of England","1329"
"2013","South West","5137"
"2017","Scotland","27987"
"2001","East of England","8241"
"2003","London","17987"
"2001","North West","4042"
"2006","East of England","13544"
"2009","South West","38923"
"2016","West Midlands","23509"
"2021","South West","33402"
"2005","South East","13509"
"2021","North West","44916"
"2021","North West","15546"
"2001","East Midlands","8584"
"2000","North West","8733"
"2006","East Midlands","5075"
"2019","North West","15254"
"2005","East Midlands","19995"
"2010","North East","10082"
"2019","Scotland","1271"
"2017","Yorkshire and the Humber","12584"
"2009","West Midlands","6250"
